source_id,source_slug,source_article,target_slug,target_url,anchor_text,full_crosslink_text,context_snippet,href
930d37f3-e155-498e-9719-a1499f122d2a,ooo4x800,Cooperation,ho9e9c80,https://oecs.mit.edu/pub/ho9e9c80,Language,[see Language; Theory of Mind],"Although the above summary focuses on evolutionary explanations of cooperation, empirical studies from different disciplines have highlighted the cognitive and physiological underpinnings of cooperation. Psychologists have examined the d...",https://oecs.mit.edu/pub/ho9e9c80
930d37f3-e155-498e-9719-a1499f122d2a,ooo4x800,Cooperation,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,[see Language; Theory of Mind],"Although the above summary focuses on evolutionary explanations of cooperation, empirical studies from different disciplines have highlighted the cognitive and physiological underpinnings of cooperation. Psychologists have examined the d...",https://oecs.mit.edu/pub/8q02cvue
704d8d25-657f-474e-ac0b-55070309fc9e,fd4gbg5v,Taste,1ba2q8ay,https://oecs.mit.edu/pub/1ba2q8ay,Smell,[see Smell],"Taste receptors are found throughout the oral cavity (i.e., not just on the tongue but also on the soft palate, the uvula, etc.) as well as elsewhere in the body, although only the former are thought to give rise to conscious taste sensa...",https://oecs.mit.edu/pub/1ba2q8ay
e4bf505d-63e2-403d-b492-492533f8981c,my8vpqih,The Free Energy Principle,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesian Models of Cognition],The free energy principle is closely related to predictive coding () and the Bayesian brain () in neuroscience [see Bayesian Models of Cognition]. The free energy principle has close ties to variational approaches in machine learning bas...,https://oecs.mit.edu/pub/lwxmte1p
60de8266-57e3-468a-910c-57af732dc728,bwt3qz7d,Augmented Reality,2vci5sg1,https://oecs.mit.edu/pub/2vci5sg1,Virtual Reality,[see Virtual Reality],"Within cognitive science, there are clear connections with the broader topics of cognitive load (), education and learning (; ), exposure therapy (), and vision (). Virtual content is often characterized as illusory [see Virtual Reality]...",https://oecs.mit.edu/pub/2vci5sg1
0582140e-5b82-4159-842b-d8bd56c81e9a,c1pqmxoq,Multiple Realizability,yk2x399b,https://oecs.mit.edu/pub/yk2x399b,Natural Kinds,[see Natural Kinds],Multiple realizability also plays a key role in the philosophy of science. Current debates about mechanistic explanation and the level of abstraction at which they ought to be pitched are also informed by the multiple realizability debat...,https://oecs.mit.edu/pub/yk2x399b
56eb7cff-d23e-4d8b-9815-0c09bd789ee8,n6c8sb19,Markov Chain Monte Carlo,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesian Models of Cognition],"MCMC has been used to model how the brain generates the hypotheses that drive behavior [see Bayesian Models of Cognition]. It is more psychologically plausible than exact Bayesian inference, as there is no need to simultaneously represen...",https://oecs.mit.edu/pub/lwxmte1p
56eb7cff-d23e-4d8b-9815-0c09bd789ee8,n6c8sb19,Markov Chain Monte Carlo,ee7y4opg,https://oecs.mit.edu/pub/ee7y4opg,Causal Reasoning,[see Causal Reasoning],"In studies of cognition, MCMC has produced framing effects in probability judgments by assuming task demands influence where MCMC starts sampling and similarly produces anchoring effects in estimates (; ). In investigations of causal rea...",https://oecs.mit.edu/pub/ee7y4opg
528dddc3-7c25-4ce0-902c-b596cdc01518,bq8p3lmb,Hidden Markov Models,00hsw4x2,https://oecs.mit.edu/pub/00hsw4x2,Complex Dynamical Systems,[see Complex Dynamical Systems],"Two main assumptions characterize HMMs. First, the underlying process of interest is discrete, meaning that there are only a finite number of discrete states that the process can be in. Second, the evolution of the process (or developmen...",https://oecs.mit.edu/pub/00hsw4x2
528dddc3-7c25-4ce0-902c-b596cdc01518,bq8p3lmb,Hidden Markov Models,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],"The theoretical perspective of stages in developmental psychology has been very influential (). In this framework, cognitive development proceeds through several discrete stages, which cannot be directly observed [see Cognitive Developme...",https://oecs.mit.edu/pub/zw60p83x
528dddc3-7c25-4ce0-902c-b596cdc01518,bq8p3lmb,Hidden Markov Models,o3wg9y45,https://oecs.mit.edu/pub/o3wg9y45,Recurrent Neural Networks,[see Recurrent Neural Networks],and developed a framework for the characterization of formal languages. The simplest type of language (in the Chomsky hierarchy) is the regular language or finite state language. The connection with Markov models becomes clear in compari...,https://oecs.mit.edu/pub/o3wg9y45
e223a86b-8d6d-4a35-b69a-dd9b081c31b2,5wqto9iq,Linguistic Variation,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],"Historically, questions regarding linguistic variation have been tackled in ways that met the immediate goals of subdisciplines. For example, the field of first language acquisition [see Language Acquisition] has sought to explain why so...",https://oecs.mit.edu/pub/xohbfbix
e223a86b-8d6d-4a35-b69a-dd9b081c31b2,5wqto9iq,Linguistic Variation,y1uhdz0y,https://oecs.mit.edu/pub/y1uhdz0y,Psycholinguistics,[see Psycholinguistics],"Historically, questions regarding linguistic variation have been tackled in ways that met the immediate goals of subdisciplines. For example, the field of first language acquisition [see Language Acquisition] has sought to explain why so...",https://oecs.mit.edu/pub/y1uhdz0y
e223a86b-8d6d-4a35-b69a-dd9b081c31b2,5wqto9iq,Linguistic Variation,1rgtz41v,https://oecs.mit.edu/pub/1rgtz41v,Working Memory,[see Working Memory],"Two core assumptions underlying the study of all forms of linguistic variation is that it is both systematic and constrained. Consequently, variation should be predictable from a range of linguistic and non-linguistic variables and revea...",https://oecs.mit.edu/pub/1rgtz41v
e223a86b-8d6d-4a35-b69a-dd9b081c31b2,5wqto9iq,Linguistic Variation,jr9encpg,https://oecs.mit.edu/pub/jr9encpg,Statistical Learning,[see Statistical Learning],"Two core assumptions underlying the study of all forms of linguistic variation is that it is both systematic and constrained. Consequently, variation should be predictable from a range of linguistic and non-linguistic variables and revea...",https://oecs.mit.edu/pub/jr9encpg
b3e7ef9b-adb2-403c-992e-786994f9b085,x0sk7df7,Mental Representation,j39m4jos,https://oecs.mit.edu/pub/j39m4jos,Concepts,[see Concepts],"What concepts are is a matter of much debate () [see Concepts]. Still, many theorists believe that a sufficient condition for a certain individual to possess a concept is the generality constraint (, p. 104): if a system is able to repre...",https://oecs.mit.edu/pub/j39m4jos
b3e7ef9b-adb2-403c-992e-786994f9b085,x0sk7df7,Mental Representation,h0rivqh3,https://oecs.mit.edu/pub/h0rivqh3,Face Perception,"[see Face Perception, Theory of Mind, and Concepts]","Mental representations are involved in much, perhaps most, research in cognitive science, and many of the central theoretical posits in those research efforts just are representations [see Face Perception, Theory of Mind, and Concepts]....",https://oecs.mit.edu/pub/h0rivqh3
b3e7ef9b-adb2-403c-992e-786994f9b085,x0sk7df7,Mental Representation,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,"[see Face Perception, Theory of Mind, and Concepts]","Mental representations are involved in much, perhaps most, research in cognitive science, and many of the central theoretical posits in those research efforts just are representations [see Face Perception, Theory of Mind, and Concepts]....",https://oecs.mit.edu/pub/8q02cvue
b3e7ef9b-adb2-403c-992e-786994f9b085,x0sk7df7,Mental Representation,j39m4jos,https://oecs.mit.edu/pub/j39m4jos,Concepts,"[see Face Perception, Theory of Mind, and Concepts]","Mental representations are involved in much, perhaps most, research in cognitive science, and many of the central theoretical posits in those research efforts just are representations [see Face Perception, Theory of Mind, and Concepts]....",https://oecs.mit.edu/pub/j39m4jos
b3e7ef9b-adb2-403c-992e-786994f9b085,x0sk7df7,Mental Representation,my8vpqih,https://oecs.mit.edu/pub/my8vpqih,The Free Energy Principle,[see The Free Energy Principle],"It is also very common for theories in cognitive science, which do not necessarily take a stand on the representational status of their theoretical posits, to be interrogated as regards that status; a prominent recent example is work on...",https://oecs.mit.edu/pub/my8vpqih
b3e7ef9b-adb2-403c-992e-786994f9b085,x0sk7df7,Mental Representation,s37heqam,https://oecs.mit.edu/pub/s37heqam,Signaling,[see Signaling],"While most philosophical research on mental representations is qualitative, and makes little use of formal tools, there are theoretical projects that do; game theoretic work on signaling has established a fruitful dialogue with theories...",https://oecs.mit.edu/pub/s37heqam
b3e7ef9b-adb2-403c-992e-786994f9b085,x0sk7df7,Mental Representation,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesian Models of Cognition],"While most philosophical research on mental representations is qualitative, and makes little use of formal tools, there are theoretical projects that do; game theoretic work on signaling has established a fruitful dialogue with theories...",https://oecs.mit.edu/pub/lwxmte1p
3bef4aa1-d28b-43f4-8a1e-1e4567399130,1s77iad9,Unconscious Inference,nsjk8k6v,https://oecs.mit.edu/pub/nsjk8k6v,Hearing,[see Hearing; Spatial Cognition],"Hermann von is often credited with the concept of unconscious inference, but Ibn al-Haytham (; for review ) preceded him by over 800 years. The inference processes, the choices made to explain the visual input, have sometimes been called...",https://oecs.mit.edu/pub/nsjk8k6v
3bef4aa1-d28b-43f4-8a1e-1e4567399130,1s77iad9,Unconscious Inference,or750iar,https://oecs.mit.edu/pub/or750iar,Spatial Cognition,[see Hearing; Spatial Cognition],"Hermann von is often credited with the concept of unconscious inference, but Ibn al-Haytham (; for review ) preceded him by over 800 years. The inference processes, the choices made to explain the visual input, have sometimes been called...",https://oecs.mit.edu/pub/or750iar
3bef4aa1-d28b-43f4-8a1e-1e4567399130,1s77iad9,Unconscious Inference,h0rivqh3,https://oecs.mit.edu/pub/h0rivqh3,Face Perception,[see Face Perception],"These choices must also be made by computer-based vision systems that have been developed for artificial intelligence, autonomous vehicle guidance, and face recognition [see Face Perception]. Many of these systems are based on architectu...",https://oecs.mit.edu/pub/h0rivqh3
3bef4aa1-d28b-43f4-8a1e-1e4567399130,1s77iad9,Unconscious Inference,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesian Models of Cognition; Bayesianism],"Each inference is an informed guess that selects the most likely interpretation based on expectations and visual input. This is also the description of Bayesian inferences, in which the probability of a particular guess or hypothesis can...",https://oecs.mit.edu/pub/lwxmte1p
3bef4aa1-d28b-43f4-8a1e-1e4567399130,1s77iad9,Unconscious Inference,98iya9su,https://oecs.mit.edu/pub/98iya9su,Bayesianism,[see Bayesian Models of Cognition; Bayesianism],"Each inference is an informed guess that selects the most likely interpretation based on expectations and visual input. This is also the description of Bayesian inferences, in which the probability of a particular guess or hypothesis can...",https://oecs.mit.edu/pub/98iya9su
3bef4aa1-d28b-43f4-8a1e-1e4567399130,1s77iad9,Unconscious Inference,my8vpqih,https://oecs.mit.edu/pub/my8vpqih,The Free Energy Principle,[see The Free Energy Principle],"The unconscious inferences require verification against additional image features, and this recurrent feedforward, feedback loop brings the inference process into the domain of predictive processing [see The Free Energy Principle]. In th...",https://oecs.mit.edu/pub/my8vpqih
31252f1b-6343-415b-9f92-267f2ff69b38,lmiweq0s,Sensory Substitution,chnh9r1z,https://oecs.mit.edu/pub/chnh9r1z,Perceptual Learning,[see Perceptual Learning],"Numerous behavioral studies have been conducted to investigate learning with sensory substitution devices. For instance, users trained with visual-to-auditory devices were shown to perform recognition, discrimination, localization, reach...",https://oecs.mit.edu/pub/chnh9r1z
31252f1b-6343-415b-9f92-267f2ff69b38,lmiweq0s,Sensory Substitution,t5j0qv3d,https://oecs.mit.edu/pub/t5j0qv3d,Neuroplasticity,[see Neuroplasticity],"Neuroimaging studies showed increased activation in blind people’s visual cortex during the use of both visual-to-auditory and visual-to-tactile devices (e.g., ) [see Neuroplasticity]. When examining smaller functional areas, additional...",https://oecs.mit.edu/pub/t5j0qv3d
31252f1b-6343-415b-9f92-267f2ff69b38,lmiweq0s,Sensory Substitution,nsjk8k6v,https://oecs.mit.edu/pub/nsjk8k6v,Hearing,"[see Hearing, Visual Cognitive Neuroscience, Spatial Cognition]","The studies of the perceptual processes at stake in sensory substitution are indissociable of the study of perception with the usual sensory modalities and of the processes common to several sensory modalities [see Hearing, Visual Cognit...",https://oecs.mit.edu/pub/nsjk8k6v
31252f1b-6343-415b-9f92-267f2ff69b38,lmiweq0s,Sensory Substitution,8w58nrk1,https://oecs.mit.edu/pub/8w58nrk1,Visual Cognitive Neuroscience,"[see Hearing, Visual Cognitive Neuroscience, Spatial Cognition]","The studies of the perceptual processes at stake in sensory substitution are indissociable of the study of perception with the usual sensory modalities and of the processes common to several sensory modalities [see Hearing, Visual Cognit...",https://oecs.mit.edu/pub/8w58nrk1
